lon,lat,name,address,pname,cityname,adname,business_area,type,typecode,id,type1,type2,type3,type4
113.55497835689624,22.151555333053714,扒皇烧,凼仔旧城区地堡街47号泉福新村第2期第四座伟展阁W-X铺地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHWSPMH,餐饮服务,餐饮相关场所,餐饮相关,
113.56188324611107,22.147541220988643,星巴克(威尼斯人店),路环岛路凼新城区金光大道威尼斯人度假村酒店2楼K201/202号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;星巴克咖啡,050501,B073D00JVP,餐饮服务,咖啡厅,星巴克咖啡,
113.5618772338749,22.14756122063137,赤龙面馆,望德圣母湾大马路澳门威尼斯人1层1043A号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0MQBV,餐饮服务,中餐厅,中餐厅,
113.56053966377605,22.14897690568365,洪瑞珍(威尼斯人店),澳门威尼斯人附近,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0JKGH2325,餐饮服务,餐饮相关场所,餐饮相关,
113.55550247097342,22.151433148279505,Goat Bakers-Taipa,巴波沙总督街52号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;糕饼店;糕饼店,050800,B0J0MZEYXH,餐饮服务,糕饼店,糕饼店,
113.56041441642138,22.149151795261254,江户日本料理(威尼斯人购物中心),望德圣母湾大马路澳门威尼斯人3层2311号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;日本料理,050202,B073D0M61M,餐饮服务,外国餐厅,日本料理,
113.55554656161593,22.151463232159074,川流八味,巴波沙总督街与桥梁前地交叉口南40米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;四川菜(川菜),050102,B0IDCLKQFE,餐饮服务,中餐厅,四川菜(川菜),
113.5618772338749,22.14756122063137,海王老记粥面菜馆(威尼斯人店),望德圣母湾大马路澳门威尼斯人1层1032号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0MQBX,餐饮服务,中餐厅,中餐厅,
113.5436200036402,22.146318954638332,瑞幸咖啡(横琴总部大厦店),横琴新区祥澳路93号横琴总部大厦一层107-1号,广东省,珠海市,香洲区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFLMIJM1,餐饮服务,餐饮相关场所,餐饮相关,
113.56211565751329,22.147723610517733,麦当劳(大运河购物中心店),澳门路凼填海区威尼斯人度假村大运河购物中心3楼847铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;麦当劳,050302,B073D0M5KP,餐饮服务,快餐厅,麦当劳,
113.56211465613877,22.1477166063923,琳琅美食广场,威尼斯人娱乐场大运河购物中心澳门威尼斯人,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B073D0M3JW,餐饮服务,餐饮相关场所,餐饮相关,
113.55489415866884,22.15186231352002,利安咖啡屋,地堡街79号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFG842OA,餐饮服务,咖啡厅,咖啡厅,
113.5549472514434,22.15217852531946,马交茶档(泉福新村店),凼仔旧城区地堡街第四座伟展阁53-57号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HAL55D2Y,餐饮服务,餐饮相关场所,餐饮相关,
113.55483702775125,22.152011276856516,熹厨美食,氹仔地堡街85和87号泉福新村第二期第三座伟大阁地下O及P铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0KD6RG2JQ,餐饮服务,中餐厅,中餐厅,
113.56196333059567,22.14851471434487,安德鲁饼店及咖啡室(威尼斯人购物中心)(装修中),澳门路凼脸谱街望德圣母湾大马路威尼斯人购物中心870号3楼,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;咖啡厅|餐饮服务;糕饼店;糕饼店,050500|050800,B0FFHKCRCG,餐饮服务,咖啡厅,咖啡厅|餐饮服务,糕饼店
113.55571586925406,22.152205798848527,氹仔渔村(天后宫店),氹仔旧城区巴波沙总督街前地(靠近天后宫、路凼历史馆),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B073D00IJM,餐饮服务,中餐厅,中餐厅,
113.55493421762841,22.152275541632378,柠檬车露意大利手拉雪糕店,地堡街与巴波沙总督前地交叉口西北20米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J6MRNSFN,餐饮服务,餐饮相关场所,餐饮相关,
113.55539618882787,22.152361337307376,梳打冰室(氹仔店),巴波沙总督前地与巴波沙总督街交叉口西北20米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0H1OLU4OS,餐饮服务,餐饮相关场所,餐饮相关,
113.56203143138418,22.148880951566976,奇华饼家(澳门威尼斯人店),澳门特别行政区路凼填海区凼仔金光大道威尼斯人酒店大运河购物中心3楼脸谱街312号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;糕饼店;糕饼店,050800,B0FFG79VUI,餐饮服务,糕饼店,糕饼店,
113.55491415609076,22.152574625237897,麦当劳(第二座嘉业阁泉福新村店),澳门特别行政区嘉模堂区凼仔旧城区地堡街155号泉福新村第二期,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;快餐厅;麦当劳,050302,B073D00IJD,餐饮服务,快餐厅,麦当劳,
113.56200038002451,22.148799877253236,哈根达斯(威尼斯人店),路氹望德圣母湾大马路威尼斯人酒店大运河购物区2640号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;糕饼店;糕饼店|餐饮服务;冷饮店;冷饮店,050800|050700,B073D0MR3K,餐饮服务,糕饼店,糕饼店|餐饮服务,冷饮店
113.5558801966394,22.152453162444914,大利来记猪扒包(施督宪正街店),凼仔旧城区告利雅施利华街35号地铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHD0BJ3,餐饮服务,餐饮相关场所,餐饮相关,
113.55517571450324,22.152509032378678,Cheri 常喜(翠林花园店),巴波沙总督前地21-21A,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B073D0M5NM,餐饮服务,咖啡厅,咖啡厅,
113.54193800450814,22.140506084509074,喜茶(横琴口岸店),横琴粤澳深度合作区环岛东路2050号横琴口岸广场1层C区107- A商铺,广东省,珠海市,香洲区,横琴,餐饮服务;冷饮店;冷饮店,050700,B0KGFDXSOY,餐饮服务,冷饮店,冷饮店,
113.55567977743458,22.152463840954994,大利来记咖啡室(翠林花园店),吉利维施利华街18号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B073D00IJN,餐饮服务,咖啡厅,咖啡厅,
113.55492818652635,22.15256464462254,哈根达斯(R.do Cunha),地堡街139-145号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;冷饮店;冷饮店,050700,B0J6YDVOZM,餐饮服务,冷饮店,冷饮店,
113.56244217119333,22.148933529390828,北方馆(威尼斯人购物中心),望德圣母湾大马路澳门威尼斯人1层1015号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0MQBW,餐饮服务,中餐厅,中餐厅,
113.55583107485438,22.152759202350055,Amora Macau/葡富轩,巴波沙总督街18号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0KR26ABL6,餐饮服务,中餐厅,中餐厅,
113.55617680150466,22.152633711962707,辉记海鲜美食(官也街店),氹仔告利雅施利华街59-63号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0K6V5UZFU,餐饮服务,餐饮相关场所,餐饮相关,
113.55582306656524,22.152626137371314,翅福招牌碗仔翅金贝贝牛杂莲花炸鸡,氹仔客商街7号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0JULRZ1CS,餐饮服务,餐饮相关场所,餐饮相关,
113.5559152553708,22.152679307609038,葡景轩Alma,氹仔客商街23号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0J3VO6HQC,餐饮服务,餐饮相关场所,餐饮相关,
113.55522580633152,22.152730201357024,小泉居,地堡街与体育路交叉口东北20米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0I09KIA9Q,餐饮服务,中餐厅,中餐厅,
113.55641128739866,22.152613080025954,天蚝荟,澳门凼仔告利雅施利华街92号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0I1TN1IDE,餐饮服务,中餐厅,中餐厅,
113.56234898068283,22.149290544030087,醉江南-梁子庚餐厅(威尼斯人购物中心店),澳门威尼斯人1层1078号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0HB9HF7ZT,餐饮服务,中餐厅,中餐厅,
113.55600543781277,22.1527614855887,MRK赤辣猪扒包,买卖街10号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0ID5MH9LC,餐饮服务,餐饮相关场所,餐饮相关,
113.56234898068283,22.149290544030087,醉江南-梁子庚餐厅(威尼斯人购物中心店),澳门威尼斯人1层1078号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0HB9HF7ZT,餐饮服务,中餐厅,中餐厅,
113.55600543781277,22.1527614855887,MRK赤辣猪扒包,买卖街10号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0ID5MH9LC,餐饮服务,餐饮相关场所,餐饮相关,
113.55524583310003,22.152975330068426,水晶宫海鲜火锅,凼仔/路环凼仔地堡街199号泉福新村地下X-Z(北帝庙对面),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;火锅店,050117,B073D00IJ7,餐饮服务,中餐厅,火锅店,
113.56245817857202,22.149272684351175,利苑(大运河购物中心店),望德圣母湾大马路威尼斯人购物中心L3层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B073D0M3JR,餐饮服务,中餐厅,中餐厅,
113.55648242058301,22.152824276182013,凤城礼记鱼翅海鲜酒家(氹仔官也店),告利雅施利华街20号及木铎街3号全幢(官也街),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KAFZF5FF,餐饮服务,餐饮相关场所,餐饮相关,
113.56242211573905,22.149239622747277,品粤轩(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;广东菜(粤菜),050103,B0IDVRJVJH,餐饮服务,中餐厅,广东菜(粤菜),
113.55522278723392,22.152931274911378,沙度娜木糠布甸专门店(氹仔店),地堡街泉福新村第1期第6座裕嘉阁地下AA-95号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;糕饼店;糕饼店,050800,B073D00IJ8,餐饮服务,糕饼店,糕饼店,
113.5565896373156,22.152883470221283,澳门葡意园餐厅(翠林花园店),买卖巷与生央街交叉口东南80米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFMGFTTJ,餐饮服务,外国餐厅,外国餐厅,
113.54127611081509,22.142829583674814,刘大厨辣椒炒肉湘菜馆(珠海横琴购口岸商业广场店),港澳大道263号珠海横琴购口岸商业广场F1层,广东省,珠海市,香洲区,横琴,餐饮服务;中餐厅;湖南菜(湘菜),050108,B0FFLQ4D7X,餐饮服务,中餐厅,湖南菜(湘菜),
113.55661970024802,22.152864510658958,新陶陶酒家,离岛告利雅施利华街26号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B073D00IJR,餐饮服务,中餐厅,中餐厅,
113.56458813931482,22.145648026324313,花溪牛肉粉(澳门伦敦人店),澳门路凼城金光大道第五至六地段澳门伦敦人3层口福美食广场,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFFGLMF4,餐饮服务,中餐厅,中餐厅,
113.5412169237722,22.143304644277176,禄小宝酸菜鱼(横琴购店),横琴新区港澳大道横琴中拉及加勒比展示中心首层30号铺,广东省,珠海市,香洲区,横琴,餐饮服务;快餐厅;茶餐厅,050305,B0FFLP5DX6,餐饮服务,快餐厅,茶餐厅,
113.54114391944151,22.140319295587375,克茗冰室(横琴口岸店),横琴口岸负二层A251商铺,广东省,珠海市,香洲区,横琴,餐饮服务;冷饮店;冷饮店,050700,B0KUR730LX,餐饮服务,冷饮店,冷饮店,
113.54116982415012,22.142905383237075,拴宝水饺(横琴口岸店),横琴购口岸购物中心东门,广东省,珠海市,香洲区,横琴,餐饮服务;中餐厅;中餐厅,050100,B0KAFDJY3C,餐饮服务,中餐厅,中餐厅,
113.56225178741597,22.14957052250837,麦当劳(威尼斯人购物中心),望德圣母湾大马路威尼斯人购物中心L5层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;快餐厅;麦当劳,050302,B0IUC73Y6V,餐饮服务,快餐厅,麦当劳,
113.55653552775806,22.15285737382866,安东尼奥餐厅(翠林花园店),澳门嘉模堂区客商街3号旧城区号地下(澳门嘉模堂区木铎街7号),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFFXEOE3,餐饮服务,外国餐厅,外国餐厅,
113.55541217016966,22.153187686278066,好运轩(地堡街店),凼仔地堡街227-237号泉福新村第一期第五座嘉富阁地下u v w座,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0JACSU9MO,餐饮服务,中餐厅,中餐厅,
113.56528336577675,22.144818560251743,伦敦人美食园,伦敦人名汇1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0GKJO063Z,餐饮服务,餐饮相关场所,餐饮相关,
113.55665777032786,22.1529916208222,Dinnertime Cafe 1826(pp岛泰国食馆),木铎街30AA号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,B0JG1HFQ5D,餐饮服务,外国餐厅,泰国/越南菜品餐厅,
113.55717782152558,22.153146502224132,旺记咖啡,旧城区告利雅施利华街60号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFF6U03E,餐饮服务,餐饮相关场所,餐饮相关,
113.54090827386756,22.14061990289509,麦当劳(横琴口岸餐厅),横琴口岸广场AB区负AB105、106商铺,广东省,珠海市,香洲区,横琴,餐饮服务;快餐厅;麦当劳,050302,B0I0SUCF9Z,餐饮服务,快餐厅,麦当劳,
113.56470429691926,22.14628242286241,Rado Flagship Store - The Londoner Macao,澳门伦敦人购物中心1层1008号,澳门特别行政区,澳门特别行政区,路氹填海区,,购物服务;专卖店;钟表店|餐饮服务;餐饮相关场所;餐饮相关,061203|050000,B0JALC48VV,购物服务,专卖店,钟表店|餐饮服务,餐饮相关场所
113.55607053823756,22.15331180552701,新好利咖啡饼店面食,地堡街13-14号旧城区,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;葡国菜,050213,B073D00IE6,餐饮服务,外国餐厅,葡国菜,
113.55558952645956,22.15344307611625,笃笃泰国美食(地堡街店),嘉模堂区地堡街269-275号泉福新村地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,B0GD9ZLE9O,餐饮服务,外国餐厅,泰国/越南菜品餐厅,
113.55728103553083,22.153070634224882,老虎堂(氹仔官也店),兵房斜巷与嘉路士米耶马路交叉口西北20米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0FFKSK3JJ,餐饮服务,中餐厅,中餐厅,
113.55688924466732,22.152980983436382,好记牛杂,告利雅施利华街149号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0JK2GMAC5,餐饮服务,餐饮相关场所,餐饮相关,
113.5573642085228,22.152995734900873,Rooftop Macau,旧城区兵房斜巷49号地铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFIZRKWE,餐饮服务,咖啡厅,咖啡厅,
113.56445681748251,22.147193471943503,戈登拉姆齐英式酒吧Gordon Ramsay Pub&Grill,澳门路氹连贯公路澳门伦敦人1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HG7ULB0S,餐饮服务,餐饮相关场所,餐饮相关,
113.55580898921568,22.153384410555017,马德拉葡国餐厅,凼仔地堡街292号地铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B0KRB9SDIL,餐饮服务,外国餐厅,西餐厅(综合风味),
113.55702048828826,22.153359338081728,老day牛杂,官也街8号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHZZJ43,餐饮服务,餐饮相关场所,餐饮相关,
113.56468320324932,22.147197758072245,芝乐坊cheesecake factory餐厅,澳门路氹连贯公路澳门伦敦人2层2203D-E号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B0FFKB8801,餐饮服务,外国餐厅,西餐厅(综合风味),
113.55681608705459,22.153109918089218,澳葡之家La Famiglia,氹仔旧城区木铎街28-30号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0J6Z5IUDO,餐饮服务,外国餐厅,外国餐厅,
113.55725998695806,22.153164637993882,好好顺海鲜火锅饭店,施督宪正街91-99号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;火锅店,050117,B0FFLOMO4W,餐饮服务,中餐厅,火锅店,
113.55551036082569,22.15343594396015,氹仔茶餐厅,"旧城区地堡街泉福新村Q,R铺",澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;快餐厅;茶餐厅,050305,B073D00IJ2,餐饮服务,快餐厅,茶餐厅,
113.56472931552864,22.146660603611387,妙·泰The Mews,澳门路氹连贯公路澳门伦敦人1层,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HG75LAUU,餐饮服务,餐饮相关场所,餐饮相关,
113.5576577997364,22.153001193346565,诚品咖啡,凼仔兵房斜巷5号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B0GKO58GK7,餐饮服务,咖啡厅,咖啡厅,
113.5402844622551,22.142886440019527,新佳濠横琴生蚝火锅(横琴购店),横琴购商业广场一楼(美宜佳旁),广东省,珠海市,香洲区,横琴,餐饮服务;中餐厅;火锅店,050117,B0HG2C17T3,餐饮服务,中餐厅,火锅店,
113.5557749194182,22.153363346993636,平民翅王(地堡街总店),凼仔荣光巷万利大厦18号A地下C铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0HKYRZ1PO,餐饮服务,中餐厅,中餐厅,
113.55566467246756,22.153623268964203,波尔图葡国餐(泉福新村嘉宏阁店),凼仔旧城区木铎街75号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;葡国菜,050213,B073D00IE4,餐饮服务,外国餐厅,葡国菜,
113.56484749350975,22.147014890913525,丘吉尔餐厅(澳门伦敦人购物中心店),金沙大道伦敦人购物中心1楼1026号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;外国餐厅;西餐厅(综合风味),050201,B0HGVUQ2FM,餐饮服务,外国餐厅,西餐厅(综合风味),
113.55729406139345,22.153078657721945,爆打柠檬茶(官也店),告利雅施利华街49号地下(官也街街头),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;冷饮店;冷饮店,050700,B0IA75CJFB,餐饮服务,冷饮店,冷饮店,
113.55707258466559,22.15351147939332,澳门安德鲁饼店,兵房斜巷与嘉路士米耶马路交叉口西北80米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;糕饼店;糕饼店,050800,B0J1HHC1XQ,餐饮服务,糕饼店,糕饼店,
113.55714074950363,22.15309542413271,暹罗屋泰国菜,旧城区告利雅施利华街150号地下B号铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0H3L9R81A,餐饮服务,外国餐厅,外国餐厅,
113.55619980154493,22.153386042668817,葡国美食天地(翠林花园店),澳门嘉模堂区生央街15A-C-D号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;葡国菜,050213,B073D00IJQ,餐饮服务,外国餐厅,葡国菜,
113.5569202925844,22.15322512776246,甜磨坊(翠林花园店),澳门木铎街67号旧成号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFF6T598,餐饮服务,餐饮相关场所,餐饮相关,
113.55596531120466,22.153443687008824,El Gaucho阿根廷餐厅,氹仔生央街61号1层(官也街附近),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFF5LYME,餐饮服务,外国餐厅,外国餐厅,
113.55771891640086,22.15309632502812,蜂大咖啡,澳门凼仔兵房斜巷20号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFF4U0YG,餐饮服务,咖啡厅,咖啡厅,
113.5563450999126,22.153418288439642,新风帆饭店,德行街18号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B073D00IDY,餐饮服务,中餐厅,中餐厅,
113.56484949253321,22.14708392065536,星巴克臻选店(澳门伦敦人购物中心),澳门路氹连贯公路澳门伦敦人2层2203G号,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;咖啡厅;星巴克咖啡,050501,B0FFICH45P,餐饮服务,咖啡厅,星巴克咖啡,
113.54103530204553,22.145503122006605,川湘人家(银鑫花园店),横琴镇银鑫花园57号,广东省,珠海市,香洲区,,餐饮服务;中餐厅;中餐厅,050100,B0FFI9U2WM,餐饮服务,中餐厅,中餐厅,
113.55704753263313,22.153528446610046,荣记牛杂(官也街店),飞能便度街43号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0H2P5Q158,餐饮服务,餐饮相关场所,餐饮相关,
113.55577089449271,22.153624442290393,绿茵冰室,澳门地堡街泉福新邺第一期第三座嘉宏阁地下K铺,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;冷饮店;冷饮店,050700,B0KRGARH4O,餐饮服务,冷饮店,冷饮店,
113.55701547542522,22.1534013465776,星巴克(氹仔店),木钵街89-95号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;星巴克咖啡,050501,B0FFF4XRMN,餐饮服务,咖啡厅,星巴克咖啡,
113.55571878205109,22.153680379349343,达荣鱼翅汤面(泉福新村嘉宏阁店),氹仔地堡街泉福新村301号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B073D0M3IS,餐饮服务,餐饮相关场所,餐饮相关,
113.55725395632862,22.153455742139883,澳门长洲糯米糍,凼仔柯打苏沙街4号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0HUD5L5GS,餐饮服务,餐饮相关场所,餐饮相关,
113.56571705406813,22.14534229523351,翡翠拉面小笼包(澳门伦敦人店),澳门路氹连贯公路澳门伦敦人1楼1026号铺,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;中餐厅,050100,B0FFJCP53G,餐饮服务,中餐厅,中餐厅,
113.55719182994913,22.153462647538298,莫义记,澳门嘉模堂区凼仔官也街9号柏鸿大厦地下E座,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;广东菜(粤菜),050103,B0FFGUFX79,餐饮服务,中餐厅,广东菜(粤菜),
113.55609657004916,22.153662984481635,Tacos,德行街与地堡街交叉口东20米,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;外国餐厅,050200,B0FFF2WGBW,餐饮服务,外国餐厅,外国餐厅,
113.55644629860662,22.153576512060255,澳门抹茶(氹仔官也街店),氹仔米也马嘉礼前地15号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0FFHKPZC4,餐饮服务,餐饮相关场所,餐饮相关,
113.55640720424053,22.15379453456871,华人冰室(官也街店),氹仔山治美兰打前地22号地下,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KDNAUFSL,餐饮服务,餐饮相关场所,餐饮相关,
113.5574122708732,22.153545024180534,世记咖啡,施督宪正街14号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;咖啡厅;咖啡厅,050500,B0FFI6DDC0,餐饮服务,咖啡厅,咖啡厅,
113.55619377285997,22.153642132856408,清拉金屋美食,凼仔旧城区德行街30号地下(澳门地堡街312-332号喜利登广场),澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B073D00IDX,餐饮服务,中餐厅,中餐厅,
113.5562388585201,22.153763252540447,小飞象葡国餐(喜来登广场店),地堡街喜来登广场2层,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;外国餐厅;葡国菜,050213,B073D00IDR,餐饮服务,外国餐厅,葡国菜,
113.55700745441095,22.153475362818806,阿根牛杂(官也街店),官也街41-AA号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0KBX6G5EN,餐饮服务,餐饮相关场所,餐饮相关,
113.55690022962628,22.15357323188425,晃记饼家(翠林花园店),澳门特别行政区嘉模堂区凼仔官也街14号旧城区,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;糕饼店;糕饼店,050800,B073D00M0U,餐饮服务,糕饼店,糕饼店,
113.5572489369848,22.15360079085579,泽贤记蛋球仔专门店(官也街店),安乐街13-15号,澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;餐饮相关场所;餐饮相关,050000,B0K6MHI82M,餐饮服务,餐饮相关场所,餐饮相关,
113.55616770563955,22.153851172417532,谭家鱼翅(氹仔),[],澳门特别行政区,澳门特别行政区,嘉模堂区,,餐饮服务;中餐厅;中餐厅,050100,B0FFJCXKOB,餐饮服务,中餐厅,中餐厅,
113.56588029925288,22.145724643037916,海底捞(澳门伦敦人购物中心),澳门伦敦人1层1048A,澳门特别行政区,澳门特别行政区,路氹填海区,,餐饮服务;中餐厅;火锅店,050117,B0G0PLG781,餐饮服务,中餐厅,火锅店,
